rt_rating,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,asdf,untitled,Unnamed: 46,Unnamed: 47
64,titles02/index.html.1613,tt0105665,Twin Peaks - Der Film (1992),twin peaks der film,http://www.imdb.com/title/tt0105665/,7.2,39735,8100,1992,video.movie,3,6,16,89,214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
46,titles02/index.html.1614,tt0161081,Schatten der Wahrheit (2000),schatten der wahrheit,http://www.imdb.com/title/tt0161081/,6.6,83684,7800,2000,video.movie,4,5,202,197,669,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
63,titles02/index.html.1615,tt0048977,Böse Saat (1956),b se saat,http://www.imdb.com/title/tt0048977/,7.5,7602,7740,1956,video.movie,1,1,8,90,151,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
36,titles02/index.html.1616,tt1077368,Dark Shadows (2012),dark shadows,http://www.imdb.com/title/tt1077368/,6.3,147014,6780,2012,video.movie,2,9,94,3512,460,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
85,titles02/index.html.1617,tt0098253,Santa sangre (1989),santa sangre,http://www.imdb.com/title/tt0098253/,7.7,10273,7380,1989,video.movie,1,8,13,98,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
52,titles02/index.html.1618,tt0265349,The Mothman Prophecies - Tödliche Visionen (2002),the mothman prophecies t dliche visionen,http://www.imdb.com/title/tt0265349/,6.5,54115,7140,2002,video.movie,3,0,36,124,441,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
100,titles02/index.html.1637,tt0012952,Blut und Sand (1922),blut und sand,http://www.imdb.com/title/tt0012952/,7.4,863,4800,1922,video.movie,0,0,10,2,15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,
45,titles02/index.html.1638,tt0126916,Aus Liebe zum Spiel (1999),aus liebe zum spiel,http://www.imdb.com/title/tt0126916/,6.5,22056,8220,1999,video.movie,0,0,100,33,218,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,
94,titles02/index.html.1640,tt0011841,Mädchenlos (1920),m dchenlos,http://www.imdb.com/title/tt0011841/,8.1,3134,8700,1920,video.movie,0,0,18,6,43,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
89,titles02/index.html.1641,tt0012675,Der Scheich (1921),der scheich,http://www.imdb.com/title/tt0012675/,7.4,2103,4800,1921,video.movie,0,0,3,17,20,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
89,titles02/index.html.1642,tt0090863,Die Farbe des Geldes (1986),die farbe des geldes,http://www.imdb.com/title/tt0090863/,7,46480,7140,1986,video.movie,4,6,26,185,109,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
92,titles02/index.html.1643,tt0016884,Es war (1926),es war,http://www.imdb.com/title/tt0016884/,8.1,2775,6720,1926,video.movie,1,0,10,22,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
90,titles02/index.html.1645,tt0035015,Der Glanz des Hauses Amberson (1942),der glanz des hauses amberson,http://www.imdb.com/title/tt0035015/,8,14021,5280,1942,video.movie,2,0,18,108,95,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
88,titles02/index.html.1646,tt0048673,Traum meines Lebens (1955),traum meines lebens,http://www.imdb.com/title/tt0048673/,7.6,4793,6000,1955,video.movie,3,2,11,22,64,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
92,titles02/index.html.1663,tt0053946,Wer den Wind sät (1960),wer den wind s t,http://www.imdb.com/title/tt0053946/,8.2,16683,7680,1960,video.movie,3,7,10,71,150,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
92,titles02/index.html.1665,tt0063227,Der Löwe im Winter (1968),der l we im winter,http://www.imdb.com/title/tt0063227/,8.2,19622,8040,1968,video.movie,14,16,58,218,158,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
93,titles02/index.html.1667,tt0870111,Frost/Nixon (2008),frost nixon,http://www.imdb.com/title/tt0870111/,7.8,76863,7320,2008,video.movie,16,48,80,83,234,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
96,titles02/index.html.1669,tt0110932,Quiz Show - Der Skandal (1994),quiz show der skandal,http://www.imdb.com/title/tt0110932/,7.5,45526,7980,1994,video.movie,13,13,25,194,150,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
95,titles02/index.html.1670,tt0045943,Julius Caesar (1953),julius caesar,http://www.imdb.com/title/tt0045943/,7.4,6174,7200,1953,video.movie,6,6,30,71,65,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
68,titles02/index.html.1671,tt0115988,Hexenjagd (1996),hexenjagd,http://www.imdb.com/title/tt0115988/,6.9,24089,7440,1996,video.movie,7,11,46,73,113,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
92,titles02/index.html.1672,tt0323944,Lüge und Wahrheit - Shattered Glass (2003),l ge und wahrheit shattered glass,http://www.imdb.com/title/tt0323944/,7.3,25616,5640,2003,video.movie,12,18,12,298,178,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
93,titles02/index.html.1674,tt0026752,Meuterei auf der Bounty (1935),meuterei auf der bounty,http://www.imdb.com/title/tt0026752/,7.9,13024,7920,1935,video.movie,2,7,26,78,84,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
100,titles02/index.html.169,tt0032904,Die Nacht vor der Hochzeit (1940),die nacht vor der hochzeit,http://www.imdb.com/title/tt0032904/,8.1,42335,6720,1940,video.movie,3,4,38,119,174,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
93,titles02/index.html.1691,tt0092263,City Wolf (1986),city wolf,http://www.imdb.com/title/tt0092263/,7.6,13265,5700,1986,video.movie,4,12,17,77,84,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
96,titles02/index.html.1692,tt0079116,Flucht von Alcatraz (1979),flucht von alcatraz,http://www.imdb.com/title/tt0079116/,7.6,66636,6720,1979,video.movie,0,0,32,64,130,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
94,titles02/index.html.1693,tt0070034,Der Mann mit der Todeskralle (1973),der mann mit der todeskralle,http://www.imdb.com/title/tt0070034/,7.7,64271,6120,1973,video.movie,1,0,67,280,231,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
88,titles02/index.html.1694,tt0108188,Sonatine (1993),sonatine,http://www.imdb.com/title/tt0108188/,7.6,10791,5640,1993,video.movie,4,1,7,42,76,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
98,titles02/index.html.1695,tt0097202,Blast Killer (1989),blast killer,http://www.imdb.com/title/tt0097202/,8,33042,6660,1989,video.movie,2,5,22,167,215,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
93,titles02/index.html.1697,tt0104815,El mariachi (1992),el mariachi,http://www.imdb.com/title/tt0104815/,7,41910,4860,1992,video.movie,6,4,25,98,125,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
93,titles02/index.html.170,tt0029947,Leoparden küßt man nicht (1938),leoparden k t man nicht,http://www.imdb.com/title/tt0029947/,8.1,37527,5640,1938,video.movie,1,0,36,123,224,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
94,titles02/index.html.1700,tt0104684,Lat sau san taam (1992),lat sau san taam,http://www.imdb.com/title/tt0104684/,8,32570,7680,1992,video.movie,2,3,20,201,250,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
87,titles02/index.html.1701,tt0399146,A History of Violence (2005),a history of violence,http://www.imdb.com/title/tt0399146/,7.5,154987,5760,2005,video.movie,35,34,24,919,1100,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
39,titles02/index.html.1702,tt0328107,Mann unter Feuer (2004),mann unter feuer,http://www.imdb.com/title/tt0328107/,7.8,205401,8760,2004,video.movie,1,6,47,530,664,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
93,titles02/index.html.171,tt0030993,Lebenskünstler (1938),lebensk nstler,http://www.imdb.com/title/tt0030993/,8,14508,7560,1938,video.movie,1,5,16,27,122,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
60,titles02/index.html.1720,tt0120102,Sieben Jahre in Tibet (1997),sieben jahre in tibet,http://www.imdb.com/title/tt0120102/,7,75229,8160,1997,video.movie,3,6,57,104,110,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
89,titles02/index.html.1721,tt0443272,Lincoln (2012),lincoln,http://www.imdb.com/title/tt0443272/,7.5,146016,9000,2012,video.movie,63,115,70,74,638,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
75,titles02/index.html.1724,tt0119485,Kundun (1997),kundun,http://www.imdb.com/title/tt0119485/,7.1,18709,8040,1997,video.movie,5,4,25,83,114,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
86,titles02/index.html.1726,tt0034167,Sergeant York (1941),sergeant york,http://www.imdb.com/title/tt0034167/,7.8,10521,8040,1941,video.movie,3,9,16,18,84,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
78,titles02/index.html.1727,tt0052738,Das Tagebuch der Anne Frank (1959),das tagebuch der anne frank,http://www.imdb.com/title/tt0052738/,7.5,8064,9120,1959,video.movie,6,11,28,90,47,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
95,titles02/index.html.1728,tt0060107,Andrej Rubljow (1966),andrej rubljow,http://www.imdb.com/title/tt0060107/,8.3,18272,12300,1966,video.movie,3,0,17,28,97,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
100,titles02/index.html.1729,tt0036910,Heinrich V. (1944),heinrich v,http://www.imdb.com/title/tt0036910/,7.4,3834,8220,1944,video.movie,10,0,39,16,44,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
67,titles02/index.html.1730,tt0892255,Che: Part One (2008),che part one,http://www.imdb.com/title/tt0892255/,7.2,32227,8040,2008,video.movie,3,9,18,69,70,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
80,titles02/index.html.1755,tt0393109,Brick (2005),brick,http://www.imdb.com/title/tt0393109/,7.5,71942,6600,2005,video.movie,10,14,49,1042,398,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
76,titles02/index.html.1757,tt0842929,Paranoid Park (2007),paranoid park,http://www.imdb.com/title/tt0842929/,6.7,22245,5100,2007,video.movie,5,4,16,133,101,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
71,titles02/index.html.1758,tt0112688,Clockers (1995),clockers,http://www.imdb.com/title/tt0112688/,6.9,14368,7680,1995,video.movie,1,4,42,103,77,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
92,titles02/index.html.1759,tt0119448,Karakter (1997),karakter,http://www.imdb.com/title/tt0119448/,7.8,8256,7320,1997,video.movie,14,5,9,4,65,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
67,titles02/index.html.1760,tt0057254,Die Totenliste (1963),die totenliste,http://www.imdb.com/title/tt0057254/,7,2832,5880,1963,video.movie,0,0,3,12,45,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
73,titles02/index.html.1774,tt0101540,Kap der Angst (1991),kap der angst,http://www.imdb.com/title/tt0101540/,7.3,102119,7680,1991,video.movie,6,11,34,488,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
91,titles02/index.html.1786,tt0443455,Brand Upon the Brain! A Remembrance in 12 Chapters (2006),brand upon the brain a remembrance in chapters,http://www.imdb.com/title/tt0443455/,7.4,2401,5700,2006,video.movie,0,0,2,0,28,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
86,titles02/index.html.1806,tt0427944,Thank You for Smoking (2005),thank you for smoking,http://www.imdb.com/title/tt0427944/,7.7,166413,5520,2005,video.movie,10,18,85,500,312,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
89,titles02/index.html.1808,tt0128445,Rushmore (1998),rushmore,http://www.imdb.com/title/tt0128445/,7.8,103560,5580,1998,video.movie,14,11,19,694,623,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
80,titles02/index.html.1811,tt0265666,Die Royal Tenenbaums (2001),die royal tenenbaums,http://www.imdb.com/title/tt0265666/,7.6,159811,6600,2001,video.movie,11,29,61,714,946,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
93,titles02/index.html.1812,tt1306980,50/50 - Freunde fürs (Über)leben (2011),freunde f rs ber leben,http://www.imdb.com/title/tt1306980/,7.8,207726,6000,2011,video.movie,9,9,52,181,362,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
89,titles02/index.html.1813,tt1033575,The Descendants - Familie und andere Angelegenheiten (2011),the descendants familie und andere angelegenheiten,http://www.imdb.com/title/tt1033575/,7.4,164099,6900,2011,video.movie,51,82,93,4376,403,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
92,titles02/index.html.1815,tt0367089,Der Tintenfisch und der Wal (2005),der tintenfisch und der wal,http://www.imdb.com/title/tt0367089/,7.4,50816,4860,2005,video.movie,19,27,18,469,212,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
94,titles02/index.html.1816,tt0340377,Station Agent (2003),station agent,http://www.imdb.com/title/tt0340377/,7.8,45086,5340,2003,video.movie,25,21,35,391,263,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
39,titles02/index.html.1830,tt0881934,The Killing of John Lennon (2006),the killing of john lennon,http://www.imdb.com/title/tt0881934/,6.3,1190,6840,2006,video.movie,1,1,3,5,27,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
61,titles02/index.html.1835,tt1020558,Centurion (2010),centurion,http://www.imdb.com/title/tt1020558/,6.4,51500,5820,2010,video.movie,0,0,13,823,176,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
57,titles02/index.html.1837,tt1034303,Unbeugsam (2008),unbeugsam,http://www.imdb.com/title/tt1034303/,7.2,92625,8220,2008,video.movie,2,2,47,615,214,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
83,titles02/index.html.1839,tt0050356,Duell im Atlantik (1957),duell im atlantik,http://www.imdb.com/title/tt0050356/,7.7,5547,5880,1957,video.movie,4,1,16,4,80,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
100,titles02/index.html.1840,tt0060588,Khartoum - Aufstand am Nil (1966),khartoum aufstand am nil,http://www.imdb.com/title/tt0060588/,7,3814,8040,1966,video.movie,0,2,12,10,47,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
66,titles02/index.html.1841,tt0325710,Last Samurai (2003),last samurai,http://www.imdb.com/title/tt0325710/,7.7,241462,9240,2003,video.movie,18,39,144,854,908,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
87,titles02/index.html.1842,tt0056197,Der längste Tag (1962),der l ngste tag,http://www.imdb.com/title/tt0056197/,7.8,35461,10680,1962,video.movie,6,6,58,117,181,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
64,titles02/index.html.1843,tt0075784,Die Brücke von Arnheim (1977),die br cke von arnheim,http://www.imdb.com/title/tt0075784/,7.4,32836,10500,1977,video.movie,4,4,61,40,191,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
92,titles02/index.html.1863,tt0065214,The Wild Bunch - Sie kannten kein Gesetz (1969),the wild bunch sie kannten kein gesetz,http://www.imdb.com/title/tt0065214/,8.1,53674,8700,1969,video.movie,5,3,44,447,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
92,titles02/index.html.1864,tt0089767,Pale Rider - Der namenlose Reiter (1985),pale rider der namenlose reiter,http://www.imdb.com/title/tt0089767/,7.3,30357,6900,1985,video.movie,2,1,49,69,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
40,titles02/index.html.1865,tt0064208,Die Rechnung wird mit Blei bezahlt (1967),die rechnung wird mit blei bezahlt,http://www.imdb.com/title/tt0064208/,7.2,3496,7200,1967,video.movie,0,0,8,17,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
88,titles02/index.html.1866,tt0060862,Die gefürchteten Vier (1966),die gef rchteten vier,http://www.imdb.com/title/tt0060862/,7.4,8102,7020,1966,video.movie,3,5,12,13,78,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
35,titles02/index.html.1867,tt0100994,Blaze of Glory - Flammender Ruhm (1990),blaze of glory flammender ruhm,http://www.imdb.com/title/tt0100994/,6.3,19593,6240,1990,video.movie,2,2,12,36,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
57,titles02/index.html.1869,tt0066831,Big Jake (1971),big jake,http://www.imdb.com/title/tt0066831/,7.1,5861,6600,1971,video.movie,0,0,30,21,59,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
56,titles02/index.html.1870,tt0906665,Sukiyaki Western Django (2007),sukiyaki western django,http://www.imdb.com/title/tt0906665/,6.3,11600,7260,2007,video.movie,5,4,7,152,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
88,titles02/index.html.1889,tt0080979,Kagemusha - Der Schatten des Kriegers (1980),kagemusha der schatten des kriegers,http://www.imdb.com/title/tt0080979/,8,19187,10800,1980,video.movie,20,3,19,64,84,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
67,titles02/index.html.1890,tt0053114,Barfuß durch die Hölle - 1. Teil (1959),barfu durch die h lle teil,http://www.imdb.com/title/tt0053114/,8.4,2724,9420,1959,video.movie,5,1,10,0,16,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
100,titles02/index.html.1891,tt0015648,Panzerkreuzer Potemkin (1925),panzerkreuzer potemkin,http://www.imdb.com/title/tt0015648/,8,32184,4500,1925,video.movie,0,0,42,163,160,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
91,titles02/index.html.1892,tt0498380,Letters from Iwo Jima (2006),letters from iwo jima,http://www.imdb.com/title/tt0498380/,8,112624,8460,2006,video.movie,26,19,66,324,307,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
93,titles02/index.html.1893,tt0087553,Killing Fields - Schreiendes Land (1984),killing fields schreiendes land,http://www.imdb.com/title/tt0087553/,7.9,35986,8460,1984,video.movie,26,20,19,216,176,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
100,titles02/index.html.1894,tt0080310,Der Fall des Lieutnant Morant (1980),der fall des lieutnant morant,http://www.imdb.com/title/tt0080310/,7.9,8920,6420,1980,video.movie,14,5,16,71,85,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
82,titles02/index.html.1895,tt0078875,Die Blechtrommel (1979),die blechtrommel,http://www.imdb.com/title/tt0078875/,7.6,14652,8520,1979,video.movie,14,5,23,72,73,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
93,titles02/index.html.1896,tt0097441,Glory (1989),glory,http://www.imdb.com/title/tt0097441/,8,87681,7320,1989,video.movie,13,12,58,231,332,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
92,titles02/index.html.1897,tt1124052,Nanjing! Nanjing! (2009),nanjing nanjing,http://www.imdb.com/title/tt1124052/,7.7,6879,7920,2009,video.movie,11,6,2,32,58,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
90,titles02/index.html.1898,tt0460989,The Wind That Shakes the Barley (2006),the wind that shakes the barley,http://www.imdb.com/title/tt0460989/,7.6,30641,7620,2006,video.movie,5,22,24,160,211,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
76,titles02/index.html.1899,tt0107007,Gettysburg (1993),gettysburg,http://www.imdb.com/title/tt0107007/,7.7,19124,16260,1993,video.movie,0,0,35,59,244,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
92,titles02/index.html.1900,tt0280491,Bloody Sunday (2002),bloody sunday,http://www.imdb.com/title/tt0280491/,7.7,16640,6420,2002,video.movie,19,21,18,188,117,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
86,titles02/index.html.1918,tt0068768,Sinola (1972),sinola,http://www.imdb.com/title/tt0068768/,6.4,9369,5280,1972,video.movie,0,0,13,10,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
100,titles02/index.html.1919,tt0043137,Winchester 73 (1950),winchester,http://www.imdb.com/title/tt0043137/,7.8,10108,5520,1950,video.movie,0,0,13,8,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
92,titles02/index.html.1920,tt0060315,Django (1966),django,http://www.imdb.com/title/tt0060315/,7.3,14763,5520,1966,video.movie,0,0,11,310,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
100,titles02/index.html.1922,tt0059740,Die vier Söhne der Katie Elder (1965),die vier s hne der katie elder,http://www.imdb.com/title/tt0059740/,7.2,7797,7320,1965,video.movie,1,0,38,23,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
82,titles02/index.html.1923,tt0050468,Zwei rechnen ab (1957),zwei rechnen ab,http://www.imdb.com/title/tt0050468/,7.2,8155,7320,1957,video.movie,2,2,11,34,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
100,titles02/index.html.1926,tt0044953,Nackte Gewalt (1953),nackte gewalt,http://www.imdb.com/title/tt0044953/,7.5,6200,5460,1953,video.movie,1,0,5,7,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,
100,titles02/index.html.1928,tt0040369,Bis zum letzten Mann (1948),bis zum letzten mann,http://www.imdb.com/title/tt0040369/,7.7,9867,7500,1948,video.movie,2,1,28,61,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
83,titles02/index.html.1947,tt0047647,Vera Cruz (1954),vera cruz,http://www.imdb.com/title/tt0047647/,7.1,5465,5640,1954,video.movie,0,0,37,28,53,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
